,County,YYYYWW,Population,Pop Density
2930,Hsinchu county,2016_13,543749.438366671,380.89996063336275
2931,Hsinchu county,2016_14,543898.9178146984,380.999947506558
2932,Hsinchu county,2016_15,544048.438355376,381.0999606264738
2933,Hsinchu county,2016_16,544198.0000000001,381.1999999999998
2934,Hsinchu county,2016_17,544347.6027598706,381.3000656340279
2935,Hsinchu county,2016_18,544304.4687510608,381.2749778761053
2936,Hsinchu county,2016_19,544410.9583320308,381.34997049953995
2937,Hsinchu county,2016_20,544517.4687469852,381.42497787320434
2938,Hsinchu county,2016_21,544624.0000000001,381.49999999999983
2939,Hsinchu county,2016_22,544768.9421290238,381.5999607055509
2940,Hsinchu county,2016_23,544913.9228318541,381.6999476028258
2941,Hsinchu county,2016_24,545058.9421187566,381.7999606986872
2942,Hsinchu county,2016_25,545203.9999999998,381.89999999999986
2943,Hsinchu county,2016_26,545321.4620344548,381.9749779166386
2944,Hsinchu county,2016_27,545438.949375638,382.0499705535913
2945,Hsinchu county,2016_28,545556.4620290019,382.12497791374824
2946,Hsinchu county,2016_29,545673.9999999998,382.2
2947,Hsinchu county,2016_30,545791.5632940861,382.2750368152377
2948,Hsinchu county,2016_31,545823.4386007774,382.32493872414886
2949,Hsinchu county,2016_32,545972.9181268974,382.4499182899639
2950,Hsinchu county,2016_33,546122.438589568,382.57493871079583
2951,Hsinchu county,2016_34,546271.9999999998,382.7000000000001
2952,Hsinchu county,2016_35,546371.9725528745,382.74999020418807
2953,Hsinchu county,2016_36,546471.9634016003,382.79998693834875
2954,Hsinchu county,2016_37,546571.9725495258,382.849990203335
2955,Hsinchu county,2016_38,546671.9999999999,382.9
2956,Hsinchu county,2016_39,546737.4882313774,382.94999020930317
2957,Hsinchu county,2016_40,546802.9843078768,382.9999869451695
2958,Hsinchu county,2016_41,546868.4882304376,383.049990208451
2959,Hsinchu county,2016_42,546934.0000000001,383.09999999999997
2960,Hsinchu county,2016_43,546999.5196175043,383.15001632066867
2961,Hsinchu county,2016_44,547070.6987424626,383.19996086956263
2962,Hsinchu county,2016_45,547207.4316509236,383.29994782154614
2963,Hsinchu county,2016_46,547344.1987339223,383.399960862756
2964,Hsinchu county,2016_47,547481.0000000002,383.4999999999999
2965,Hsinchu county,2016_48,547559.2332294967,383.5499902246164
2966,Hsinchu county,2016_49,547637.477638264,383.59998696558887
2967,Hsinchu county,2016_50,547715.7332278992,383.6499902237669
2968,Hsinchu county,2016_51,547794.0000000001,383.69999999999993
2969,Hsinchu county,2016_52,547872.2779561648,383.75001629513764
2970,Hsinchu county,2017_01,547867.9850100368,383.74999022971014
2971,Hsinchu county,2017_02,547941.9800124827,383.7999869723812
2972,Hsinchu county,2017_03,548015.9850086871,383.84999022886143
2973,Hsinchu county,2017_04,548090.0,383.8999999999998
2974,Hsinchu county,2017_05,548171.9816043341,383.97497803163367
2975,Hsinchu county,2017_06,548253.9754712225,384.04997070693815
2976,Hsinchu county,2017_07,548335.9816024997,384.1249780287735
2977,Hsinchu county,2017_08,548417.9999999999,384.2000000000002
2978,Hsinchu county,2017_09,548478.48999128,384.22499756023507
2979,Hsinchu county,2017_10,548538.9866545494,384.2499967469096
2980,Hsinchu county,2017_11,548599.4899905439,384.2749975601293
2981,Hsinchu county,2017_12,548659.9999999998,384.30000000000007
2982,Hsinchu county,2017_13,548774.4641748905,384.3749780544891
2983,Hsinchu county,2017_14,548888.9522298658,384.4499707374159
2984,Hsinchu county,2017_15,549003.4641699078,384.52497805163466
2985,Hsinchu county,2017_16,549117.9999999999,384.5999999999999
2986,Hsinchu county,2017_17,549232.5597251257,384.67503658536685
2987,Hsinchu county,2017_18,549233.4635769364,384.69996102208495
2988,Hsinchu county,2017_19,549348.9514325116,384.79994802494457
2989,Hsinchu county,2017_20,549464.4635718307,384.89996101533137
2990,Hsinchu county,2017_21,549579.9999999998,385.0
2991,Hsinchu county,2017_22,549702.4590638757,385.0749780943719
2992,Hsinchu county,2017_23,549824.9454144473,385.1499707906
2993,Hsinchu county,2017_24,549947.4590577949,385.224978091528
2994,Hsinchu county,2017_25,550070.0,385.30000000000007
2995,Hsinchu county,2017_26,550207.698286629,385.3999610928559
2996,Hsinchu county,2017_27,550345.4310430859,385.49994811932214
2997,Hsinchu county,2017_28,550483.1982779992,385.599961086127
2998,Hsinchu county,2017_29,550621.0000000001,385.70000000000016
2999,Hsinchu county,2017_30,550758.8362177215,385.8000648676734
3000,Hsinchu county,2017_31,550765.9427589293,385.7999611331811
3001,Hsinchu county,2017_32,550910.9236718765,385.89994817309844
3002,Hsinchu county,2017_33,551055.9427488846,385.99996112646613
3003,Hsinchu county,2017_34,551201.0000000001,386.1000000000002
3004,Hsinchu county,2017_35,551262.4897099271,386.149990290424
3005,Hsinchu county,2017_36,551323.9862793926,386.19998705333995
3006,Hsinchu county,2017_37,551385.4897091617,386.24999028958587
3007,Hsinchu county,2017_38,551446.9999999998,386.29999999999984
3008,Hsinchu county,2017_39,551508.5171526723,386.3500161854202
3009,Hsinchu county,2017_40,551539.2268606713,386.34999029544946
3010,Hsinchu county,2017_41,551631.4691458419,386.39998706004116
3011,Hsinchu county,2017_42,551723.7268580913,386.4499902946123
3012,Hsinchu county,2017_43,551815.9999999999,386.49999999999994
3013,Hsinchu county,2017_44,551904.2288376264,386.57497817934876
3014,Hsinchu county,2017_45,551992.4717819982,386.6499709039171
3015,Hsinchu county,2017_46,552080.7288353707,386.72497817652675
3016,Hsinchu county,2017_47,552169.0000000001,386.7999999999999
3017,Hsinchu county,2017_48,552210.2453784096,386.8249975766322
3018,Hsinchu county,2017_49,552251.4938377261,386.8499967687733
3019,Hsinchu county,2017_50,552292.7453781795,386.8749975765277
3020,Hsinchu county,2017_51,552334.0,386.8999999999998
3021,Hsinchu county,2017_52,552375.2577034178,386.925004039294
3022,Hsinchu county,2018_01,552372.495975237,386.9249975772585
3023,Hsinchu county,2018_02,552410.9946335247,386.94999676960845
3024,Hsinchu county,2018_03,552449.49597505,386.97499757715417
3025,Hsinchu county,2018_04,552488.0000000001,387.00000000000006
3026,Hsinchu county,2018_05,552585.224333343,387.07497820752815
3027,Hsinchu county,2018_06,552682.4657757833,387.1499709414945
3028,Hsinchu county,2018_07,552779.7243303319,387.2249782047136
3029,Hsinchu county,2018_08,552876.9999999998,387.3000000000001
3030,Hsinchu county,2018_09,552970.2264175161,387.3499903204989
3031,Hsinchu county,2018_10,553063.468554921,387.3999870934433
3032,Hsinchu county,2018_11,553156.7264148652,387.44999031966603
3033,Hsinchu county,2018_12,553250.0000000001,387.5000000000001
3034,Hsinchu county,2018_13,553343.2893129771,387.5500161352785
3035,Hsinchu county,2018_14,553431.9102613715,387.6499129818102
3036,Hsinchu county,2018_15,553613.8803353832,387.7998839607871
3037,Hsinchu county,2018_16,553795.9102417018,387.9499129593683
3038,Hsinchu county,2018_17,553978.0000000001,388.09999999999997
3039,Hsinchu county,2018_18,554118.6963909406,388.17497826926717
3040,Hsinchu county,2018_19,554259.4285152035,388.2499710238238
3041,Hsinchu county,2018_20,554400.1963818641,388.32497826646846
3042,Hsinchu county,2018_21,554541.0000000001,388.4
3043,Hsinchu county,2018_22,554674.2019991832,388.4999614032053
3044,Hsinchu county,2018_23,554807.435993787,388.5999485331926
3045,Hsinchu county,2018_24,554940.701991497,388.6999613965832
3046,Hsinchu county,2018_25,555074.0000000001,388.79999999999995
3047,Hsinchu county,2018_26,555207.3300269856,388.90006435006745
3048,Hsinchu county,2018_27,555206.452583409,388.8999614428902
3049,Hsinchu county,2018_28,555338.9367728505,388.9999485861149
3050,Hsinchu county,2018_29,555471.4525758662,389.0999614362818
3051,Hsinchu county,2018_30,555604.0000000001,389.2000000000001
3052,Hsinchu county,2018_31,555716.9655430565,389.2749783306573
3053,Hsinchu county,2018_32,555829.9540542952,389.3499711056878
3054,Hsinchu county,2018_33,555942.9655383861,389.4249783278744
3055,Hsinchu county,2018_34,556055.9999999999,389.49999999999994
3056,Hsinchu county,2018_35,556118.7393809455,389.54999037515495
3057,Hsinchu county,2018_36,556181.485840728,389.59998716632424
3058,Hsinchu county,2018_37,556244.2393801467,389.6499903743314
3059,Hsinchu county,2018_38,556307.0,389.70000000000005
3060,Hsinchu county,2018_39,556369.767701087,389.7500160441538
3061,Hsinchu county,2018_40,556385.73328392,389.74999038009304
3062,Hsinchu county,2018_41,556464.4777108419,389.79998717290886
3063,Hsinchu county,2018_42,556543.2332823429,389.8499903792703
3064,Hsinchu county,2018_43,556622.0000000002,389.8999999999999
3065,Hsinchu county,2018_44,556718.9746546778,389.9749783695435
3066,Hsinchu county,2018_45,556815.9662042748,390.04997115754287
3067,Hsinchu county,2018_46,556912.9746517342,390.1249783667707
3068,Hsinchu county,2018_47,557010.0000000001,390.20000000000005
3069,Hsinchu county,2018_48,557094.7306645834,390.24999039241624
3070,Hsinchu county,2018_49,557179.4742181374,390.29998718934127
3071,Hsinchu county,2018_50,557264.2306626226,390.3499903915956
3072,Hsinchu county,2018_51,557349.0000000001,390.39999999999986
3073,Hsinchu county,2018_52,557433.782232231,390.4500160153748
3074,Hsinchu county,2019_01,557421.9856623803,390.44999039733676
3075,Hsinchu county,2019_02,557494.9808823393,390.4999871959025
3076,Hsinchu county,2019_03,557567.9856611287,390.54999039651716
3077,Hsinchu county,2019_04,557640.9999999999,390.6000000000002
3078,Hsinchu county,2019_05,557735.7258608005,390.6749784082905
3079,Hsinchu county,2019_06,557830.4678125783,390.7499712092121
3080,Hsinchu county,2019_07,557925.2258580669,390.82497840552753
3081,Hsinchu county,2019_08,558020.0,390.9000000000001
3082,Hsinchu county,2019_09,558141.7101747587,390.9749784248538
3083,Hsinchu county,2019_10,558263.4468958181,391.0499712312993
3084,Hsinchu county,2019_11,558385.210168968,391.12497842209507
3085,Hsinchu county,2019_12,558506.9999999997,391.2000000000001
3086,Hsinchu county,2019_13,558628.816394706,391.27503596777404
3087,Hsinchu county,2019_14,558709.3899612905,391.3499138040996
3088,Hsinchu county,2019_15,558911.8532640008,391.49988505745443
3089,Hsinchu county,2019_16,559114.3899347086,391.64991378208
3090,Hsinchu county,2019_17,559317.0000000001,391.8
3091,Hsinchu county,2019_18,559215.7224953072,391.72497845515403
3092,Hsinchu county,2019_19,559114.4633292899,391.64997127537237
3093,Hsinchu county,2019_20,559013.2224986276,391.57497845790436
3094,Hsinchu county,2019_21,558911.9999999999,391.5
3095,Hsinchu county,2019_22,558810.7958300876,391.42503589890964
3096,Miaoli,2012_01,562170.499887269,308.8
3097,Miaoli,2012_02,562176.9998496914,308.8
3098,Miaoli,2012_03,562183.4998872681,308.8
3099,Miaoli,2012_04,562189.9999999999,308.8
3100,Miaoli,2012_05,562207.2492061193,308.8249969646278
3101,Miaoli,2012_06,562224.4989414816,308.8499959527279
3102,Miaoli,2012_07,562241.749206103,308.874996964464
3103,Miaoli,2012_08,562258.9999999999,308.9000000000001
3104,Miaoli,2012_09,562287.2478711706,308.9
3105,Miaoli,2012_10,562315.4971615133,308.9
3106,Miaoli,2012_11,562343.7478710993,308.9
3107,Miaoli,2012_12,562371.9999999998,308.9
3108,Miaoli,2012_13,562400.2535482863,308.9
3109,Miaoli,2012_14,562405.746962234,308.9249969656102
3110,Miaoli,2012_15,562439.4959495643,308.9499959540378
3111,Miaoli,2012_16,562473.2469621124,308.97499696544645
3112,Miaoli,2012_17,562506.9999999999,308.9999999999999
3113,Miaoli,2012_18,562551.2447795231,309.0249969665921
3114,Miaoli,2012_19,562595.4930391817,309.049995955347
3115,Miaoli,2012_20,562639.7447792493,309.0749969664285
3116,Miaoli,2012_21,562684.0,309.1
3117,Miaoli,2012_22,562703.4989864136,309.1249969675732
3118,Miaoli,2012_23,562722.9986485359,309.1499959566553
3119,Miaoli,2012_24,562742.4989863903,309.1749969674097
3120,Miaoli,2012_25,562762.0000000002,309.19999999999993
3121,Miaoli,2012_26,562781.5016893891,309.2250050545894
3122,Miaoli,2012_27,562793.4973555772,309.2
3123,Miaoli,2012_28,562824.9964740371,309.2
3124,Miaoli,2012_29,562856.4973554785,309.2
3125,Miaoli,2012_30,562887.9999999998,309.2
3126,Miaoli,2012_31,562919.2473979655,309.22499696855374
3127,Miaoli,2012_32,562950.4965305565,309.24999595796277
3128,Miaoli,2012_33,562981.7473978694,309.2749969683903
3129,Miaoli,2012_34,563013.0000000002,309.2999999999999
3130,Miaoli,2012_35,563084.736288419,309.34998788041986
3131,Miaoli,2012_36,563156.4817171155,309.39998383968936
3132,Miaoli,2012_37,563228.2362872543,309.4499878791141
3133,Miaoli,2012_38,563299.9999999999,309.5
3134,Miaoli,2012_39,563371.7728565171,309.5500202036532
3135,Miaoli,2012_40,563389.9784387139,309.52499697149165
3136,Miaoli,2012_41,563479.971250088,309.54999596188014
3137,Miaoli,2012_42,563569.9784364179,309.5749969713287
3138,Miaoli,2012_43,563659.9999999998,309.60000000000014
3139,Miaoli,2012_44,563738.9833970129,309.6499878921592
3140,Miaoli,2012_45,563817.97786165,309.69998385534336
3141,Miaoli,2012_46,563896.9833954622,309.74998789085583
3142,Miaoli,2012_47,563976.0000000002,309.79999999999984
3143,Miaoli,2012_48,564037.739861035,309.8499878999728
3144,Miaoli,2012_49,564099.4864808868,309.89998386576264
3145,Miaoli,2012_50,564161.2398602952,309.94998789867117
3146,Miaoli,2012_51,564223.0000000002,309.9999999999999
3147,Miaoli,2012_52,564284.7669007421,310.05002017105073
3148,Miaoli,2013_01,564252.9976076258,310.0
3149,Miaoli,2013_02,564282.9968101112,310.0
3150,Miaoli,2013_03,564312.997607541,310.0
3151,Miaoli,2013_04,564343.0,310.0
3152,Miaoli,2013_05,564353.7496928533,310.0
3153,Miaoli,2013_06,564364.4995904685,310.0
3154,Miaoli,2013_07,564375.2496928493,310.0
3155,Miaoli,2013_08,564385.9999999998,310.0
3156,Miaoli,2013_09,564377.999829898,310.0
3157,Miaoli,2013_10,564369.9997731984,310.0
3158,Miaoli,2013_11,564361.9998298995,310.0
3159,Miaoli,2013_12,564353.9999999999,310.0
3160,Miaoli,2013_13,564346.0002834979,310.0
3161,Miaoli,2013_14,564388.4968368784,310.0249969763754
3162,Miaoli,2013_15,564422.9957824185,310.0499959683921
3163,Miaoli,2013_16,564457.4968367496,310.07499697621284
3164,Miaoli,2013_17,564492.0000000002,310.09999999999997
3165,Miaoli,2013_18,564530.7460106023,310.1249969773503
3166,Miaoli,2013_19,564569.4946806814,310.1499959696921
3167,Miaoli,2013_20,564608.2460104197,310.17499697718785
3168,Miaoli,2013_21,564646.9999999998,310.20000000000005
3169,Miaoli,2013_22,564686.7458032108,310.2249969783245
3170,Miaoli,2013_23,564726.4944041497,310.2499959709911
3171,Miaoli,2013_24,564766.2458030138,310.2749969781622
3172,Miaoli,2013_25,564806.0000000002,310.3
3173,Miaoli,2013_26,564845.7569953057,310.325005036667
3174,Miaoli,2013_27,564860.2421856272,310.32499697929813
3175,Miaoli,2013_28,564914.4895805027,310.3499959722893
3176,Miaoli,2013_29,564968.7421851269,310.3749969791359
3177,Miaoli,2013_30,565022.9999999999,310.40000000000003
3178,Miaoli,2013_31,565043.9988293528,310.4
3179,Miaoli,2013_32,565064.9984391177,310.4
3180,Miaoli,2013_33,565085.9988293237,310.4
3181,Miaoli,2013_34,565107.0,310.4
3182,Miaoli,2013_35,565128.0019511756,310.4
3183,Miaoli,2013_36,565143.2465125211,310.4249969802711
3184,Miaoli,2013_37,565179.4953499287,310.44999597358674
3185,Miaoli,2013_38,565215.7465123719,310.4749969801091
3186,Miaoli,2013_39,565252.0000000001,310.50000000000017
3187,Miaoli,2013_40,565281.2477298819,310.5249969812434
3188,Miaoli,2013_41,565310.4969731238,310.5499959748832
3189,Miaoli,2013_42,565339.7477298037,310.57499698108137
3190,Miaoli,2013_43,565369.0,310.5999999999999
3191,Miaoli,2013_44,565415.2443258625,310.6249969822152
3192,Miaoli,2013_45,565461.4924342771,310.649995976179
3193,Miaoli,2013_46,565507.7443255532,310.6749969820533
3194,Miaoli,2013_47,565554.0000000001,310.70000000000005
3195,Miaoli,2013_48,565600.2594579273,310.7250050301812
3196,Miaoli,2013_49,565580.7481023469,310.7
3197,Miaoli,2013_50,565607.4974697559,310.7
3198,Miaoli,2013_51,565634.2481022871,310.7
3199,Miaoli,2013_52,565661.0000000001,310.7
3200,Miaoli,2014_01,565662.2499958567,310.72499698318626
3201,Miaoli,2014_02,565663.4999944755,310.7499959774738
3202,Miaoli,2014_03,565664.7499958565,310.7749969830245
3203,Miaoli,2014_04,565665.9999999999,310.8
3204,Miaoli,2014_05,565672.7498791834,310.8
3205,Miaoli,2014_06,565679.4998389105,310.8
3206,Miaoli,2014_07,565686.2498791824,310.8
3207,Miaoli,2014_08,565693.0000000001,310.8
3208,Miaoli,2014_09,565760.9877423705,310.82499698415677
3209,Miaoli,2014_10,565828.9836558392,310.8499959787678
3210,Miaoli,2014_11,565896.9877413883,310.874996983995
3211,Miaoli,2014_12,565964.9999999999,310.8999999999999
3212,Miaoli,2014_13,566033.0204326564,310.9250050269444
3213,Miaoli,2014_14,566039.235392978,310.9499879427681
3214,Miaoli,2014_15,566113.4805231191,310.99998392282924
3215,Miaoli,2014_16,566187.7353917006,311.04998794147576
3216,Miaoli,2014_17,566261.9999999999,311.1000000000002
3217,Miaoli,2014_18,566307.9943958829,311.12499698706443
3218,Miaoli,2014_19,566353.9925276417,311.14999598264495
3219,Miaoli,2014_20,566399.9943955794,311.174996986903
3220,Miaoli,2014_21,566446.0,311.19999999999993
3221,Miaoli,2014_22,566492.0093412064,311.2250050220972
3222,Miaoli,2014_23,566510.4889862096,311.2249969880324
3223,Miaoli,2014_24,566574.9853143889,311.24999598393566
3224,Miaoli,2014_25,566639.4889853736,311.27499698787113
3225,Miaoli,2014_26,566704.0000000001,311.2999999999999
3226,Miaoli,2014_27,566732.4978503203,311.3249969889998
3227,Miaoli,2014_28,566760.9971337124,311.34999598522563
3228,Miaoli,2014_29,566789.4978502482,311.37499698883863
3229,Miaoli,2014_30,566818.0,311.4000000000001
3230,Miaoli,2014_31,566842.9983462001,311.4
3231,Miaoli,2014_32,566867.997794901,311.4
3232,Miaoli,2014_33,566892.9983461513,311.4
3233,Miaoli,2014_34,566917.9999999997,311.4
3234,Miaoli,2014_35,566943.0027564949,311.4
3235,Miaoli,2014_36,566949.4973749606,311.42499698996653
3236,Miaoli,2014_37,566980.9964998827,311.44999598651464
3237,Miaoli,2014_38,567012.4973748632,311.4749969898054
3238,Miaoli,2014_39,567043.9999999999,311.5
3239,Miaoli,2014_40,567083.4958733454,311.52499699093266
3240,Miaoli,2014_41,567122.9944976661,311.5499959878029
3241,Miaoli,2014_42,567162.4958731537,311.57499699077164
3242,Miaoli,2014_43,567201.9999999998,311.59999999999997
3243,Miaoli,2014_44,567184.499190045,311.6
3244,Miaoli,2014_45,567166.9989200713,311.6
